V1;V2;V3;V4;V5
72;8.30992298925832;8.30992298925832;1;neutral;0
73;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
74;8.30992298925832;8.30992298925832;1;neutral;1
75;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
76;14.956313504106;8.30992298925832;1.79981373153988;positive;1
77;15.649460684666;8.30992298925832;1.88322571760232;positive;1
78;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
79;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
80;0.970385293850643;8.30992298925832;0.116774282397682;negative;1
81;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
82;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
83;14.956313504106;8.30992298925832;1.79981373153988;positive;1
84;7.61677580869837;16.1435232129194;0.471816201967782;negative;1
85;8.30992298925832;16.1435232129194;0.514752751283438;negative;0
86;21.6027040189538;8.30992298925832;2.59962746307976;positive;1
87;7.61677580869837;15.4503760323595;0.492983199421535;negative;0
88;14.956313504106;8.30992298925832;1.79981373153988;positive;0
89;8.30992298925832;8.30992298925832;1;neutral;0
90;8.30992298925832;23.9771234365805;0.34657714513745;negative;0
91;29.6353888949214;8.30992298925832;3.56626516674452;positive;1
92;14.2631663235461;8.30992298925832;1.71640174547744;positive;1
93;22.9889983800737;8.30992298925832;2.76645143520464;positive;1
94;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
95;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
96;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
97;20.9095568383938;8.30992298925832;2.51621547701732;positive;1
98;0.970385293850643;23.9771234365805;0.0404712974188631;negative;0
99;8.30992298925832;16.1435232129194;0.514752751283438;negative;0
100;8.30992298925832;16.1435232129194;0.514752751283438;negative;1
101;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
102;8.30992298925832;23.2839762560206;0.356894496794103;negative;0
103;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
104;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
105;14.956313504106;0.476322765597214;31.3995353242329;positive;0
106;0.970385293850643;7.61677580869837;0.127401057642062;negative;0
107;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
108;14.956313504106;8.30992298925832;1.79981373153988;positive;0
109;14.956313504106;0.476322765597214;31.3995353242329;positive;0
110;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
111;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
112;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
113;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
114;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
115;15.649460684666;0.476322765597214;32.8547401362282;positive;0
116;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
117;15.649460684666;0.476322765597214;32.8547401362282;positive;0
118;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
119;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
120;8.30992298925832;7.61677580869837;1.09100270218908;positive;0
121;14.956313504106;0.476322765597214;31.3995353242329;positive;0
122;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
123;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
124;14.956313504106;0.476322765597214;31.3995353242329;positive;0
125;15.649460684666;0.476322765597214;32.8547401362282;positive;0
126;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
127;30.3285360754813;0.476322765597214;63.6722371173156;positive;0
128;14.2631663235461;8.30992298925832;1.71640174547744;positive;0
129;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
130;15.649460684666;0.476322765597214;32.8547401362282;positive;0
131;14.956313504106;0.476322765597214;31.3995353242329;positive;0
132;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
133;22.9889983800737;8.30992298925832;2.76645143520464;positive;0
134;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
135;15.649460684666;0.476322765597214;32.8547401362282;positive;0
136;14.956313504106;0.476322765597214;31.3995353242329;positive;0
137;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
138;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
139;14.956313504106;0.476322765597214;31.3995353242329;positive;0
140;15.649460684666;0.476322765597214;32.8547401362282;positive;0
141;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
142;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
143;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
144;15.649460684666;0.476322765597214;32.8547401362282;positive;0
145;20.9095568383938;0.476322765597214;43.8978741907862;positive;0
146;15.649460684666;0.476322765597214;32.8547401362282;positive;0
147;7.61677580869837;16.1435232129194;0.471816201967782;negative;1
148;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
149;14.956313504106;0.476322765597214;31.3995353242329;positive;0
150;14.956313504106;0.476322765597214;31.3995353242329;positive;0
151;14.956313504106;0.476322765597214;31.3995353242329;positive;0
152;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
153;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
154;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
155;14.956313504106;0.476322765597214;31.3995353242329;positive;0
156;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
157;15.649460684666;0.476322765597214;32.8547401362282;positive;0
158;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
159;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
160;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
161;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
162;14.956313504106;0.476322765597214;31.3995353242329;positive;0
163;15.649460684666;0.476322765597214;32.8547401362282;positive;0
164;14.956313504106;0.476322765597214;31.3995353242329;positive;0
165;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
166;14.956313504106;8.30992298925832;1.79981373153988;positive;0
167;14.956313504106;0.476322765597214;31.3995353242329;positive;0
168;15.649460684666;0.476322765597214;32.8547401362282;positive;0
169;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
170;14.956313504106;0.476322765597214;31.3995353242329;positive;0
171;8.30992298925832;8.30992298925832;1;neutral;0
172;14.956313504106;0.476322765597214;31.3995353242329;positive;0
173;15.649460684666;0.476322765597214;32.8547401362282;positive;0
174;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
175;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
176;14.956313504106;0.476322765597214;31.3995353242329;positive;0
177;15.649460684666;0.476322765597214;32.8547401362282;positive;0
178;14.956313504106;7.61677580869837;1.96360164454702;positive;0
179;14.956313504106;0.476322765597214;31.3995353242329;positive;0
180;15.649460684666;0.476322765597214;32.8547401362282;positive;0
181;8.30992298925832;8.30992298925832;1;neutral;0
182;15.649460684666;0.476322765597214;32.8547401362282;positive;0
183;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
184;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
185;14.956313504106;0.476322765597214;31.3995353242329;positive;0
186;15.649460684666;0.476322765597214;32.8547401362282;positive;0
187;15.649460684666;16.1435232129194;0.96939561942352;negative;1
188;8.30992298925832;8.30992298925832;1;neutral;1
189;7.61677580869837;15.4503760323595;0.492983199421535;negative;1
190;8.30992298925832;8.30992298925832;1;neutral;0
191;8.30992298925832;23.9771234365805;0.34657714513745;negative;1
192;7.61677580869837;16.1435232129194;0.471816201967782;negative;0
193;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
194;8.30992298925832;7.61677580869837;1.09100270218908;positive;0
195;14.2631663235461;8.30992298925832;1.71640174547744;positive;1
196;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
197;8.30992298925832;8.30992298925832;1;neutral;1
198;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
199;8.30992298925832;8.30992298925832;1;neutral;0
200;14.956313504106;0.476322765597214;31.3995353242329;positive;0
201;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
202;8.30992298925832;8.30992298925832;1;neutral;1
203;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
204;14.2631663235461;8.30992298925832;1.71640174547744;positive;1
205;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
206;21.6027040189538;8.30992298925832;2.59962746307976;positive;0
207;8.30992298925832;16.1435232129194;0.514752751283438;negative;0
208;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
209;21.6027040189538;16.1435232129194;1.33816538893229;positive;1
210;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
211;8.30992298925832;16.1435232129194;0.514752751283438;negative;0
212;15.649460684666;8.30992298925832;1.88322571760232;positive;1
213;8.30992298925832;8.30992298925832;1;neutral;1
214;15.649460684666;8.30992298925832;1.88322571760232;positive;1
215;7.61677580869837;8.30992298925832;0.916588013937562;negative;1
216;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
217;0.970385293850643;15.4503760323595;0.062806581006071;negative;1
218;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
219;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
220;0.970385293850643;7.61677580869837;0.127401057642062;negative;0
221;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
222;14.956313504106;8.30992298925832;1.79981373153988;positive;1
223;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
224;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
225;43.6213171051768;0.476322765597214;91.5793244744125;positive;0
226;15.649460684666;0.476322765597214;32.8547401362282;positive;0
227;15.649460684666;0.476322765597214;32.8547401362282;positive;0
228;14.956313504106;16.1435232129194;0.926459070107864;negative;1
229;29.6353888949214;0.476322765597214;62.2170323053204;positive;0
230;15.649460684666;0.476322765597214;32.8547401362282;positive;0
231;14.956313504106;0.476322765597214;31.3995353242329;positive;0
232;14.956313504106;0.476322765597214;31.3995353242329;positive;0
233;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
234;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
235;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
236;8.30992298925832;8.30992298925832;1;neutral;0
237;14.956313504106;0.476322765597214;31.3995353242329;positive;0
238;43.6213171051768;0.476322765597214;91.5793244744125;positive;0
239;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
240;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
241;29.6353888949214;8.30992298925832;3.56626516674452;positive;1
242;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
243;15.649460684666;0.476322765597214;32.8547401362282;positive;0
244;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
245;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
246;20.9095568383938;0.476322765597214;43.8978741907862;positive;0
247;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
248;28.2490945338015;0.476322765597214;59.3066226813299;positive;0
249;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
250;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
251;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
252;15.649460684666;0.476322765597214;32.8547401362282;positive;0
253;14.956313504106;0.476322765597214;31.3995353242329;positive;0
254;14.956313504106;0.476322765597214;31.3995353242329;positive;0
255;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
256;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
257;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
258;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
259;14.956313504106;0.476322765597214;31.3995353242329;positive;0
260;21.6027040189538;8.30992298925832;2.59962746307976;positive;0
261;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
262;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
263;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
264;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
265;14.956313504106;0.476322765597214;31.3995353242329;positive;0
266;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
267;7.61677580869837;16.1435232129194;0.471816201967782;negative;0
268;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
269;15.649460684666;8.30992298925832;1.88322571760232;positive;0
270;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
271;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
272;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
273;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
274;22.2958511995137;8.30992298925832;2.6830394491422;positive;0
275;14.956313504106;0.476322765597214;31.3995353242329;positive;0
276;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
277;14.956313504106;16.1435232129194;0.926459070107864;negative;1
278;22.9889983800737;8.30992298925832;2.76645143520464;positive;0
279;22.9889983800737;8.30992298925832;2.76645143520464;positive;0
280;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
281;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
282;8.30992298925832;8.30992298925832;1;neutral;0
283;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
284;0.970385293850643;15.4503760323595;0.062806581006071;negative;0
285;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
286;14.956313504106;0.476322765597214;31.3995353242329;positive;0
287;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
288;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
289;22.2958511995137;16.1435232129194;1.38110193824795;positive;1
290;8.30992298925832;15.4503760323595;0.537846002702711;negative;1
291;7.61677580869837;16.1435232129194;0.471816201967782;negative;1
292;8.30992298925832;7.61677580869837;1.09100270218908;positive;0
293;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
294;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
295;15.649460684666;8.30992298925832;1.88322571760232;positive;0
296;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
297;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
298;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
299;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
300;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
301;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
302;14.956313504106;0.476322765597214;31.3995353242329;positive;0
303;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
304;15.649460684666;0.476322765597214;32.8547401362282;positive;0
305;22.2958511995137;8.30992298925832;2.6830394491422;positive;1
306;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
307;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
308;8.30992298925832;8.30992298925832;1;neutral;1
309;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
310;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
311;14.956313504106;0.476322765597214;31.3995353242329;positive;0
312;14.956313504106;0.476322765597214;31.3995353242329;positive;0
313;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
314;14.956313504106;0.476322765597214;31.3995353242329;positive;0
315;14.956313504106;8.30992298925832;1.79981373153988;positive;0
316;28.9422417143615;0.476322765597214;60.7618274933251;positive;0
317;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
318;15.649460684666;8.30992298925832;1.88322571760232;positive;1
319;22.2958511995137;8.30992298925832;2.6830394491422;positive;1
320;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
321;7.61677580869837;16.1435232129194;0.471816201967782;negative;1
322;0.970385293850643;15.4503760323595;0.062806581006071;negative;1
323;14.956313504106;8.30992298925832;1.79981373153988;positive;0
324;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
325;0.970385293850643;8.30992298925832;0.116774282397682;negative;1
326;7.61677580869837;8.30992298925832;0.916588013937562;negative;1
327;8.30992298925832;8.30992298925832;1;neutral;0
328;8.30992298925832;8.30992298925832;1;neutral;0
329;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
330;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
331;14.956313504106;0.476322765597214;31.3995353242329;positive;0
332;8.30992298925832;7.61677580869837;1.09100270218908;positive;0
333;14.956313504106;8.30992298925832;1.79981373153988;positive;0
334;8.30992298925832;8.30992298925832;1;neutral;1
335;14.956313504106;8.30992298925832;1.79981373153988;positive;1
336;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
337;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
338;14.956313504106;0.476322765597214;31.3995353242329;positive;0
339;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
340;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
341;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
342;14.956313504106;0.476322765597214;31.3995353242329;positive;0
343;8.30992298925832;8.30992298925832;1;neutral;0
344;14.956313504106;0.476322765597214;31.3995353242329;positive;0
345;8.30992298925832;16.1435232129194;0.514752751283438;negative;1
346;14.956313504106;0.476322765597214;31.3995353242329;positive;0
347;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
348;8.30992298925832;8.30992298925832;1;neutral;0
349;8.30992298925832;8.30992298925832;1;neutral;0
350;14.956313504106;0.476322765597214;31.3995353242329;positive;0
351;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
352;7.61677580869837;16.1435232129194;0.471816201967782;negative;1
353;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
354;15.649460684666;0.476322765597214;32.8547401362282;positive;0
355;15.649460684666;8.30992298925832;1.88322571760232;positive;1
356;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
357;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
358;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
359;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
360;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
361;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
362;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
363;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
364;15.649460684666;0.476322765597214;32.8547401362282;positive;0
365;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
366;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
367;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
368;15.649460684666;0.476322765597214;32.8547401362282;positive;0
369;7.61677580869837;23.9771234365805;0.317668457137685;negative;1
370;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
371;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
372;14.2631663235461;8.30992298925832;1.71640174547744;positive;1
373;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
374;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
375;14.2631663235461;8.30992298925832;1.71640174547744;positive;1
376;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
377;14.956313504106;0.476322765597214;31.3995353242329;positive;0
378;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
379;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
380;15.649460684666;8.30992298925832;1.88322571760232;positive;0
381;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
382;8.30992298925832;16.1435232129194;0.514752751283438;negative;1
383;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
384;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
385;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
386;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
387;0.970385293850643;7.61677580869837;0.127401057642062;negative;0
388;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
389;8.30992298925832;8.30992298925832;1;neutral;0
390;8.30992298925832;8.30992298925832;1;neutral;0
391;7.61677580869837;8.30992298925832;0.916588013937562;negative;1
392;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
393;15.649460684666;0.476322765597214;32.8547401362282;positive;0
394;15.649460684666;8.30992298925832;1.88322571760232;positive;0
395;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
396;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
397;8.30992298925832;16.1435232129194;0.514752751283438;negative;1
398;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
399;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
400;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
401;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
402;14.956313504106;0.476322765597214;31.3995353242329;positive;0
403;7.61677580869837;8.30992298925832;0.916588013937562;negative;0
404;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
405;8.30992298925832;8.30992298925832;1;neutral;0
406;8.30992298925832;8.30992298925832;1;neutral;1
407;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
408;22.2958511995137;8.30992298925832;2.6830394491422;positive;1
409;14.956313504106;16.1435232129194;0.926459070107864;negative;1
410;0.970385293850643;23.9771234365805;0.0404712974188631;negative;1
411;15.649460684666;15.4503760323595;1.01288542439935;positive;1
412;15.649460684666;0.476322765597214;32.8547401362282;positive;0
413;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
414;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
415;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
416;21.6027040189538;0.476322765597214;45.3530790027814;positive;0
417;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
418;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
419;14.2631663235461;0.476322765597214;29.9443305122377;positive;0
420;29.6353888949214;0.476322765597214;62.2170323053204;positive;0
421;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
422;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
423;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
424;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
425;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
426;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
427;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
428;8.30992298925832;8.30992298925832;1;neutral;0
429;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
430;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
431;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
432;15.649460684666;0.476322765597214;32.8547401362282;positive;0
433;0.970385293850643;8.30992298925832;0.116774282397682;negative;0
434;14.956313504106;0.476322765597214;31.3995353242329;positive;0
435;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
436;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
437;14.956313504106;8.30992298925832;1.79981373153988;positive;1
438;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
439;0.970385293850643;16.1435232129194;0.0601098831433561;negative;1
440;0.970385293850643;0.476322765597214;2.03724315514076;positive;0
441;14.956313504106;0.476322765597214;31.3995353242329;positive;0
442;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
443;14.956313504106;8.30992298925832;1.79981373153988;positive;1
444;29.6353888949214;0.476322765597214;62.2170323053204;positive;0
445;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
446;15.649460684666;0.476322765597214;32.8547401362282;positive;0
447;22.2958511995137;0.476322765597214;46.8082838147766;positive;0
448;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
449;15.649460684666;0.476322765597214;32.8547401362282;positive;0
450;8.30992298925832;0.476322765597214;17.4459916456845;positive;0
451;8.30992298925832;8.30992298925832;1;neutral;0
452;15.649460684666;0.476322765597214;32.8547401362282;positive;0
453;7.61677580869837;15.4503760323595;0.492983199421535;negative;1
454;7.61677580869837;15.4503760323595;0.492983199421535;negative;0
455;22.9889983800737;0.476322765597214;48.2634886267719;positive;0
456;7.61677580869837;0.476322765597214;15.9907868336892;positive;0
457;0.970385293850643;16.1435232129194;0.0601098831433561;negative;0
458;15.649460684666;0.476322765597214;32.8547401362282;positive;0
